FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250411;0000;;;54;
250412;0000;;;47;
250413;0000;;;25;
250414;0000;;;19;
250415;0000;;;20;
250416;0000;;;31;
250417;0000;;;34;
250418;0000;;;35;
250419;0000;;;34;
250420;0000;;;38;
250421;0000;;;29;
250422;0000;;;25;
250423;0000;;;11;
250424;0000;;;16;
250425;0000;;;33;
250426;0000;;;59;
250427;0000;;;49;
250428;0000;;;37;
250429;0000;;;34;
250430;0000;;;29;
250501;0000;;;34;
250502;0000;;;65;
250503;0000;;;41;
250504;0000;;;39;
250505;0000;;;22;
250506;0000;;;35;
250507;0000;;;38;
250508;0000;;;22;
250509;0000;;;32;
250510;0000;;;31;
250511;0000;;;30;
250512;0000;;;44;
250513;0000;;;44;
250514;0000;;;57;
250515;0000;;;50;
250516;0000;;;59;
250517;0000;;;46;
250518;0000;;;47;
250519;0000;;;34;
250520;0000;;;35;
250521;0000;;;42;
250522;0000;;;32;
250523;0000;;;;
250524;0000;;;50;
250525;0000;;;46;
250526;0000;;;27;
250527;0000;;;32;
250528;0000;;;42;
250529;0000;;;42;
250530;0000;;;54;
250531;0000;;;71;
250601;0000;;;62;
250602;0000;;;44;
250603;0000;;;55;
250604;0000;;;47;
250605;0000;;;54;
250606;0000;;;37;
250607;0000;;;34;
250608;0000;;;55;
250609;0000;;;60;
250610;0000;;;44;
250611;0000;;;31;
250612;0000;;;26;
250613;0000;;;35;
250614;0000;;;28;
250615;0000;;;19;
250616;0000;;;20;
250617;0000;;;25;
250618;0000;;;34;
250619;0000;;;37;
250620;0000;;;45;
250621;0000;;;36;
250622;0000;;;25;
250623;0000;;;45;
250624;0000;;;47;
250625;0000;;;36;
250626;0000;;;52;
250627;0000;;;55;
250628;0000;;;48;
250629;0000;;;43;
250630;0000;;;54;
250701;0000;;;62;
250702;0000;;;69;
250703;0000;;;63;
250704;0000;;;51;
250705;0000;;;20;
250706;0000;;;20;
250707;0000;;;39;
250708;0000;;;29;
250709;0000;;;41;
250710;0000;;;61;
250711;0000;;;69;
250712;0000;;;67;
250713;0000;;;40;
250714;0000;;;43;
250715;0000;;;41;
250716;0000;;;43;
250717;0000;;;44;
250718;0000;;;53;
250719;0000;;;56;
250720;0000;;;49;
250721;0000;;;34;
250722;0000;;;35;
250723;0000;;;25;
250724;0000;;;28;
250725;0000;;;35;
250726;0000;;;37;
250727;0000;;;20;
250728;0000;;;25;
250729;0000;;;25;
250730;0000;;;21;
250731;0000;;;27;
250801;0000;;;25;
250802;0000;;;25;
250803;0000;;;33;
250804;0000;;;35;
250805;0000;;;41;
250806;0000;;;46;
250807;0000;;;20;
250808;0000;;;29;
250809;0000;;;17;
250810;0000;;;32;
250811;0000;;;38;
250812;0000;;;29;
250813;0000;;;21;
250814;0000;;;24;
250815;0000;;;17;
250816;0000;;;18;
250817;0000;;;15;
250818;0000;;;20;
250819;0000;;;27;
250820;0000;;;28;
250821;0000;;;21;
250822;0000;;;22;
250823;0000;;;46;
250824;0000;;;31;
250825;0000;;;38;
250826;0000;;;38;
250827;0000;;;29;
250828;0000;;;35;
250829;0000;;;23;
250830;0000;;;38;
250831;0000;;;36;
250901;0000;;;33;
250902;0000;;;31;
250903;0000;;;37;
250904;0000;;;41;
250905;0000;;;24;
250906;0000;;;20;
250907;0000;;;14;
250908;0000;;;17;
250909;0000;;;16;
250910;0000;;;34;
250911;0000;;;47;
250912;0000;;;42;
250913;0000;;;43;
250914;0000;;;44;
250915;0000;;;67;
250916;0000;;;33;
250917;0000;;;24;
250918;0000;;;22;
250919;0000;;;15;
250920;0000;;;11;
250921;0000;;;14;
250922;0000;;;27;
250923;0000;;;21;
250924;0000;;;20;
250925;0000;;;20;
250926;0000;;;26;
250927;0000;;;37;
250928;0000;;;36;
250929;0000;;;52;
250930;0000;;;52;
251001;0000;;;42;
251002;0000;;;31;
251003;0000;;;22;
251004;0000;;;20;
251005;0000;;;24;
251006;0000;;;33;
251007;0000;;;40;
251008;0000;;;24;
251009;0000;;;24;
251010;0000;;;29;
251011;0000;;;29;
251012;0000;;;37;
251013;0000;;;25;
251014;0000;;;24;
251015;0000;;;29;
251016;0000;;;44;
251017;0000;;;45;
251018;0000;;;35;
251019;0000;;;23;
251020;0000;;;20;
251021;0000;;;24;
251022;0000;;;30;
251023;0000;;;21;
251024;0000;;;28;
251025;0000;;;38;
251026;0000;;;40;
251027;0000;;;23;
251028;0000;;;22;
251029;0000;;;24;
251030;0000;;;39;
251031;0000;;;38;
251101;0000;;;36;
251102;0000;;;27;
251103;0000;;;23;
251104;0000;;;30;
251105;0000;;;20;
251106;0000;;;20;
251107;0000;;;24;
251108;0000;;;24;
251109;0000;;;19;
251110;0000;;;19;
251111;0000;;;23;
251112;0000;;;29;
251113;0000;;;30;
251114;0000;;;31;
251115;0000;;;18;
251116;0000;;;32;
251117;0000;;;55;
251118;0000;;;42;
251119;0000;;;23;
251120;0000;;;23;
251121;0000;;;24;
251122;0000;;;24;
251123;0000;;;20;
251124;0000;;;15;
251125;0000;;;19;
251126;0000;;;20;
251127;0000;;;12;
251128;0000;;;10;
251129;0000;;;12;
251130;0000;;;18;
251201;0000;;;20;
251202;0000;;;25;
251203;0000;;;26;
251204;0000;;;14;
251205;0000;;;25;
251206;0000;;;22;
251207;0000;;;20;
251208;0000;;;22;
